order_id,customer_id,product_id,order_date,quantity
7540,833,131,2025-10-11,1
7541,439,149,2025-10-03,3
7542,94,161,2025-12-21,1
7543,681,179,2025-08-03,3
7544,1164,114,2025-11-03,2
7545,183,146,2025-05-13,4
7546,1628,187,2025-10-15,4
7547,1755,144,2025-04-19,1
7548,1550,164,2025-04-03,3
7549,1127,191,2025-03-29,2
7550,114,171,2025-09-09,4
7551,754,128,2025-09-27,5
7552,1319,190,2025-09-16,2
7553,1664,114,2025-06-30,3
7554,572,149,2025-03-18,3
7555,568,128,2025-02-16,4
7556,605,139,2025-03-23,2
7557,1171,121,2025-05-04,1
7558,1363,139,2026-01-31,3
7559,896,141,2025-11-20,4
7560,166,197,2025-07-13,2
7561,1383,180,2025-06-11,1
7562,1970,142,2025-04-15,4
7563,1987,130,2025-07-10,5
7564,1385,171,2025-02-25,4
7565,1232,159,2025-04-20,1
7566,1137,106,2025-08-07,1
7567,764,111,2025-10-11,1
7568,1997,122,2025-04-12,2
7569,1239,137,2025-08-02,3
7570,1553,141,2025-06-05,4
7571,531,113,2025-12-19,4
7572,1103,108,2025-11-08,3
7573,55,111,2026-01-16,5
7574,787,192,2025-09-15,1
7575,1590,131,2025-05-01,2
7576,704,101,2025-08-16,2
7577,1606,189,2025-10-20,1
7578,23,120,2025-08-01,2
7579,103,127,2025-11-18,4
7580,1223,200,2025-03-06,5
7581,1398,128,2025-08-12,1
7582,1702,161,2025-05-08,2
7583,1000,163,2025-06-18,3
7584,1998,150,2025-11-24,4
7585,728,142,2025-05-13,5
7586,1662,134,2026-01-20,3
7587,1996,132,2026-01-09,2
7588,1892,165,2025-05-15,4
7589,1995,165,2025-11-11,1
7590,1648,156,2025-12-08,2
7591,1304,189,2025-07-07,3
7592,1336,180,2025-11-30,3
7593,1586,185,2026-01-19,1
7594,12,157,2025-04-15,4
7595,1131,187,2025-05-29,2
7596,897,191,2026-01-30,1
7597,674,190,2025-07-08,3
7598,1071,188,2025-09-26,3
7599,1865,176,2025-03-07,3
7600,927,104,2025-06-25,4
7601,1521,153,2025-08-03,1
7602,1933,193,2025-10-15,3
7603,1196,199,2025-09-15,5
7604,1902,172,2025-08-13,1
7605,1275,199,2025-10-17,3
7606,111,119,2025-02-08,5
7607,500,106,2025-04-12,1
7608,1291,198,2025-10-27,2
7609,1316,176,2025-03-04,5
7610,993,116,2025-03-20,4
7611,444,140,2026-01-14,2
7612,1562,162,2025-11-15,1
7613,1137,157,2025-09-14,3
7614,1796,148,2025-02-02,2
7615,1955,193,2026-01-25,1
7616,1993,104,2025-12-19,3
7617,1405,145,2025-02-13,3
7618,475,124,2025-05-02,3
7619,833,121,2025-12-18,3
7620,1645,114,2025-02-26,2
7621,950,109,2025-07-10,1
7622,828,167,2025-11-22,3
7623,1867,130,2026-01-13,4
7624,1240,141,2025-10-19,3
7625,1638,170,2025-10-11,2
7626,1513,181,2025-08-05,4
7627,157,197,2025-09-08,1
7628,983,179,2025-07-28,4
7629,1163,141,2025-10-04,4
7630,685,161,2025-06-06,1
7631,1597,177,2025-12-29,1
7632,543,168,2025-10-03,5
7633,970,154,2025-04-06,5
7634,152,130,2025-11-04,4
7635,1584,178,2025-07-12,2
7636,1991,123,2025-10-30,1
7637,890,164,2025-10-04,4
7638,799,131,2025-02-10,1
7639,1267,103,2025-04-26,2
7640,1975,154,2026-01-25,4
7641,1845,154,2025-05-05,3
7642,1414,199,2025-08-14,2
7643,836,174,2025-05-30,5
7644,825,146,2025-06-25,4
7645,1169,136,2025-06-17,2
7646,1768,103,2025-08-09,4
7647,836,194,2025-09-11,3
7648,161,155,2025-10-05,5
7649,1369,123,2025-10-23,2
7650,1624,117,2025-02-11,4
7651,1302,108,2025-11-29,5
7652,302,131,2025-03-26,2
7653,1176,164,2026-01-05,4
7654,1629,162,2025-06-16,3
7655,877,183,2025-07-03,5
7656,970,178,2025-07-21,3
7657,636,186,2025-10-08,1
7658,1911,172,2025-05-26,3
7659,351,155,2025-07-03,2
7660,1111,137,2025-12-02,1
7661,1751,154,2025-03-10,5
7662,998,168,2025-03-06,4
7663,1766,137,2025-02-09,2
7664,1423,160,2025-02-11,1
7665,1561,191,2025-02-12,4
7666,819,159,2025-11-19,5
7667,1521,182,2025-07-29,4
7668,371,159,2025-11-14,1
7669,820,160,2025-03-24,3
7670,1958,104,2025-04-03,5
7671,1197,114,2025-08-26,2
7672,871,103,2025-04-16,1
7673,1601,143,2025-09-29,1
7674,1919,105,2025-08-07,3
7675,1518,150,2025-07-05,2
7676,1340,134,2025-08-03,2
7677,1226,135,2025-11-13,5
7678,937,200,2025-04-14,2
7679,205,167,2025-09-03,2
7680,364,158,2025-12-28,4
7681,147,153,2025-11-17,4
7682,1526,167,2025-02-04,1
7683,1327,171,2025-08-14,3
7684,538,111,2025-04-07,1
7685,950,150,2025-12-23,2
7686,546,171,2025-05-06,3
7687,256,118,2025-02-13,4
7688,1755,129,2025-04-26,4
7689,1892,143,2025-12-25,1
7690,1981,120,2025-04-24,1
7691,507,140,2025-07-19,4
7692,1264,119,2025-04-23,3
7693,1561,119,2025-12-29,1
7694,677,118,2025-04-11,4
7695,1680,194,2025-09-10,5
7696,776,154,2025-12-15,3
7697,977,182,2025-04-14,1
7698,1975,199,2025-03-16,2
7699,693,116,2025-10-01,1
7700,1318,133,2025-11-14,4
7701,1057,140,2025-03-09,2
7702,792,143,2025-08-01,3
7703,1492,186,2025-04-21,1
7704,1077,194,2025-12-28,2
7705,764,187,2025-12-07,4
7706,1218,145,2025-03-15,4
7707,721,114,2025-11-28,2
7708,769,134,2025-03-29,5
7709,1817,107,2025-07-17,3
7710,1306,145,2025-06-11,4
7711,502,114,2025-08-07,1
7712,145,133,2025-02-25,1
7713,1152,189,2025-02-04,3
7714,1726,144,2026-01-08,1
7715,121,133,2025-04-25,2
7716,1808,144,2025-08-26,2
7717,1346,123,2026-01-31,1
7718,1899,131,2025-08-27,2
7719,1557,135,2026-01-08,2
7720,1538,186,2025-05-08,2
7721,1713,132,2025-06-03,2
7722,1515,149,2025-09-27,2
7723,1301,109,2025-12-28,2
7724,41,136,2025-08-17,3
7725,654,167,2025-10-07,4
7726,520,183,2025-04-23,4
7727,674,188,2025-04-11,5
7728,1393,115,2025-09-17,2
7729,294,181,2025-04-22,1
7730,169,136,2026-01-26,5
7731,1384,119,2025-05-11,5
7732,185,153,2025-11-26,3
7733,703,146,2025-06-07,5
7734,1046,122,2025-12-02,4
7735,786,186,2025-08-11,2
7736,367,138,2025-11-05,2
7737,1965,171,2025-03-16,4
7738,717,196,2025-04-12,5
7739,757,191,2025-07-24,2
7740,1663,198,2025-11-28,2
7741,478,111,2025-04-21,1
7742,578,143,2025-10-15,4
7743,1649,174,2025-07-25,1
7744,1748,139,2025-06-08,3
7745,1451,159,2025-11-05,4
7746,593,121,2025-04-16,5
7747,786,187,2025-10-04,5
7748,1425,170,2025-08-16,3
7749,236,161,2025-05-10,2
7750,724,141,2025-12-11,5
7751,870,175,2025-10-24,5
7752,447,108,2025-02-17,1
7753,1608,160,2025-09-26,1
7754,675,119,2025-12-26,5
7755,989,143,2026-02-01,3
7756,1516,188,2025-07-20,5
7757,835,156,2025-06-06,4
7758,374,147,2025-07-05,3
7759,1447,103,2025-03-15,1
7760,251,131,2025-11-17,4
7761,380,168,2025-04-26,2
7762,765,124,2025-04-12,5
7763,1367,196,2025-08-25,4
7764,1702,200,2025-09-03,3
7765,534,183,2025-04-07,1
7766,1753,147,2025-09-16,3
7767,528,183,2025-04-25,3
7768,1802,171,2025-07-15,4
7769,532,121,2025-03-15,4
7770,1296,184,2025-05-30,3
7771,517,143,2025-07-12,3
7772,16,175,2025-06-20,2
7773,111,135,2025-04-13,3
7774,1887,163,2025-06-01,4
7775,24,167,2025-08-26,5
7776,1652,189,2025-12-04,3
7777,1195,183,2026-01-06,4
7778,1152,192,2025-08-13,4
7779,153,129,2025-06-27,1
7780,1119,194,2025-08-07,5
7781,729,192,2025-11-22,1
7782,1778,117,2025-08-09,5
7783,812,124,2025-06-16,1
7784,769,112,2025-11-21,1
7785,899,107,2025-12-22,2
7786,1066,148,2025-03-26,2
7787,699,197,2025-10-11,3
7788,1964,111,2025-12-26,4
7789,1442,194,2025-04-29,2
7790,1592,186,2025-06-28,1
7791,450,135,2025-04-05,4
7792,1246,121,2025-05-12,1
7793,91,186,2025-02-14,3
7794,1153,197,2025-12-24,2
7795,1521,184,2025-11-03,3
7796,130,199,2025-03-28,1
7797,1327,127,2025-08-25,1
7798,1465,196,2025-06-25,4
7799,451,128,2025-08-12,3
7800,711,132,2025-07-09,2
7801,1273,140,2025-06-14,1
7802,638,154,2025-04-29,3
7803,1092,155,2025-02-07,3
7804,1617,104,2025-06-13,2
7805,476,112,2025-03-28,2
7806,178,101,2025-03-30,2
7807,1122,177,2025-08-13,3
7808,240,139,2025-02-02,1
7809,1359,164,2025-12-31,1
7810,1655,113,2026-01-25,5
7811,616,122,2025-07-15,1
7812,1086,165,2026-01-11,4
7813,1325,177,2026-01-27,5
7814,555,164,2025-08-22,1
7815,1560,139,2025-06-10,3
7816,287,159,2025-09-07,3
7817,850,105,2025-06-17,3
7818,130,181,2026-01-01,2
7819,1535,128,2025-06-20,3
7820,66,195,2025-11-11,3
7821,1335,111,2025-08-25,2
7822,1658,109,2025-06-03,1
7823,575,155,2025-06-15,5
7824,1725,166,2025-03-25,5
7825,623,110,2026-01-24,3
7826,1623,154,2025-03-01,4
7827,1912,151,2026-01-09,1
7828,198,137,2025-02-28,5
7829,490,113,2025-02-26,4
7830,709,142,2025-04-26,4
7831,411,114,2025-07-29,1
7832,48,163,2025-08-19,2
7833,1027,162,2025-02-23,3
7834,1790,160,2025-12-29,5
7835,1582,116,2026-01-10,4
7836,1302,122,2025-06-07,1
7837,777,160,2025-07-02,3
7838,450,184,2025-07-23,5
7839,724,102,2025-11-26,3
7840,1274,142,2025-10-29,3
7841,720,172,2025-03-11,1
7842,512,182,2025-07-21,5
7843,965,167,2025-03-20,1
7844,1948,167,2025-05-12,3
7845,541,183,2025-12-06,3
7846,798,118,2025-12-30,4
7847,159,116,2025-02-16,1
7848,963,109,2025-07-08,3
7849,1122,122,2025-03-27,3
7850,866,190,2026-01-27,3
7851,702,147,2025-09-09,1
7852,216,146,2025-10-06,1
7853,271,140,2026-01-19,5
7854,1160,190,2025-10-01,4
7855,457,150,2025-10-05,3
7856,134,148,2026-01-30,3
7857,1376,186,2025-10-05,3
7858,713,128,2026-01-07,4
7859,256,177,2026-01-09,3
7860,1454,150,2025-12-05,5
7861,1656,118,2025-11-04,1
7862,1444,199,2025-05-15,5
7863,1080,186,2025-12-28,1
7864,221,197,2025-06-08,2
7865,1416,116,2026-01-11,4
7866,84,174,2025-02-27,4
7867,532,142,2025-10-19,2
7868,974,124,2025-12-23,4
7869,1059,117,2025-11-06,4
7870,1022,157,2025-10-15,3
7871,818,155,2025-11-16,5
7872,276,141,2025-08-01,5
7873,1270,172,2025-07-08,2
7874,1490,184,2025-03-03,4
7875,1886,135,2025-04-18,4
7876,216,174,2025-04-21,5
7877,873,160,2026-01-22,4
7878,919,176,2025-11-08,2
7879,1105,200,2025-09-08,3
7880,1447,182,2025-12-11,5
7881,1832,183,2025-12-25,5
7882,1139,122,2025-05-17,1
7883,581,183,2025-05-01,4
7884,1779,107,2025-06-08,4
7885,316,173,2025-06-30,2
7886,719,184,2025-09-11,5
7887,1833,143,2025-04-10,2
7888,38,153,2025-08-20,1
7889,1135,110,2025-04-19,2
7890,1102,162,2025-11-06,3
7891,1262,113,2026-01-21,4
7892,1274,187,2025-03-20,3
7893,1433,164,2025-05-10,5
7894,334,113,2025-06-06,3
7895,837,166,2025-09-05,2
7896,1824,157,2025-06-15,4
7897,1261,146,2025-11-19,4
7898,1053,156,2025-03-11,5
7899,1801,168,2025-07-24,3
7900,1739,137,2025-04-16,5
7901,1406,124,2025-02-27,1
7902,1097,157,2025-03-11,3
7903,1370,194,2025-04-20,2
7904,638,140,2026-01-19,2
7905,1831,141,2025-12-25,5
7906,1657,137,2025-02-19,3
7907,1309,119,2025-10-26,3
7908,987,152,2025-05-30,4
7909,166,116,2025-09-05,4
7910,382,165,2025-02-02,2
7911,1935,154,2025-02-19,2
7912,1183,126,2025-03-08,2
7913,402,187,2025-08-18,5
7914,1235,122,2025-05-29,4
7915,1036,181,2025-04-05,3
7916,943,192,2025-06-26,4
7917,1898,141,2025-07-10,1
7918,294,140,2025-07-08,4
7919,1354,166,2025-02-17,1
7920,896,153,2025-08-30,2
7921,1593,107,2025-10-02,4
7922,1866,199,2025-12-15,4
7923,1398,152,2025-06-11,4
7924,575,143,2025-09-08,5
7925,515,137,2026-01-18,3
7926,522,173,2025-05-31,3
7927,1914,146,2025-11-29,4
7928,1679,197,2025-06-02,2
7929,1105,134,2025-10-17,3
7930,786,157,2025-05-17,4
7931,1680,174,2025-08-31,3
7932,753,123,2025-02-23,1
7933,1811,117,2025-06-27,5
7934,443,193,2025-11-28,1
7935,501,118,2025-09-14,3
7936,1267,154,2026-01-12,5
7937,636,198,2025-09-14,3
7938,637,138,2025-02-15,1
7939,1203,139,2025-09-11,1
7940,1348,109,2025-06-14,4
7941,1558,166,2025-05-09,4
7942,378,118,2025-11-10,4
7943,1672,103,2025-06-13,2
7944,1277,198,2025-12-06,5
7945,25,171,2026-01-02,3
7946,966,188,2025-08-21,3
7947,468,165,2025-03-26,3
7948,1753,117,2025-02-26,1
7949,657,121,2025-07-31,3
7950,1469,178,2025-04-23,4
7951,47,161,2025-10-15,2
7952,1600,116,2025-08-26,3
7953,1067,118,2025-03-06,2
7954,552,172,2025-08-07,2
7955,505,108,2025-09-20,4
7956,58,182,2025-12-19,4
7957,193,152,2025-09-06,3
7958,464,171,2025-10-01,2
7959,1327,181,2025-02-07,5
7960,31,176,2025-11-26,1
7961,1438,123,2025-03-17,1
7962,385,136,2025-04-20,3
7963,1271,185,2025-08-09,1
7964,970,126,2025-07-19,5
7965,1806,196,2025-08-15,2
7966,1445,140,2026-01-01,4
7967,289,165,2026-01-26,4
7968,1506,105,2025-10-06,3
7969,1186,187,2025-12-04,1
7970,503,102,2025-02-11,4
7971,1580,191,2025-05-06,4
7972,295,195,2025-08-04,1
7973,1914,143,2025-06-08,2
7974,421,148,2025-08-19,2
7975,1919,134,2025-11-13,3
7976,633,126,2025-07-15,2
7977,643,168,2025-10-01,4
7978,941,182,2025-09-13,2
7979,1834,163,2025-03-21,2
7980,1362,124,2025-03-05,2
7981,1067,128,2025-04-03,5
7982,233,197,2025-10-10,1
7983,1378,102,2025-04-07,5
7984,1464,170,2025-09-10,5
7985,606,162,2025-04-25,3
7986,768,113,2025-08-19,2
7987,592,139,2025-04-06,3
7988,928,147,2025-12-25,4
7989,1444,185,2025-12-06,5
7990,587,172,2025-02-25,2
7991,1305,112,2025-02-04,1
7992,1826,120,2025-03-26,5
7993,116,134,2025-10-23,1
7994,1869,103,2025-08-23,2
7995,803,162,2025-04-06,3
7996,1049,123,2025-02-02,5
7997,1655,185,2025-02-15,5
7998,1368,183,2026-01-20,5
7999,1732,173,2025-05-22,3
8000,444,182,2025-06-15,1
8001,1382,164,2025-03-10,5
8002,458,172,2025-10-26,1
8003,1903,103,2025-06-27,5
8004,298,172,2025-03-02,3
8005,791,199,2025-08-22,1
8006,1055,134,2025-03-01,5
8007,1097,148,2025-11-07,3
8008,980,144,2025-09-25,1
8009,458,109,2025-08-30,3
8010,1211,128,2025-08-29,2
8011,215,190,2025-11-28,2
8012,1774,175,2025-12-11,5
8013,148,125,2025-11-23,3
8014,1428,160,2025-09-12,1
8015,1446,130,2025-02-05,3
8016,929,175,2025-03-05,5
8017,1475,177,2025-09-29,1
8018,774,164,2025-10-14,3
8019,952,191,2025-06-29,4
8020,549,192,2025-11-30,5
8021,34,173,2025-02-12,4
8022,31,119,2026-01-06,5
8023,1992,194,2025-11-12,2
8024,916,114,2025-03-25,2
8025,692,105,2025-05-08,1
8026,96,121,2025-03-12,1
8027,1875,151,2025-12-08,2
8028,302,104,2025-04-10,5
8029,1370,159,2025-05-19,5
8030,945,197,2025-06-02,4
8031,248,180,2025-12-25,2
8032,1469,152,2025-05-20,5
8033,1722,172,2026-01-01,1
8034,1045,145,2025-03-13,4
8035,44,160,2025-05-05,1
8036,189,130,2025-04-29,1
8037,95,156,2025-07-01,2
8038,338,155,2025-08-01,4
8039,1863,155,2025-04-11,3
8040,1454,107,2025-11-21,4
8041,1072,179,2025-10-08,4
8042,1525,151,2025-09-22,4
8043,998,196,2025-12-22,4
8044,114,165,2025-05-23,1
8045,670,142,2025-06-13,3
8046,157,124,2025-05-01,1
8047,198,144,2025-06-26,3
8048,1536,180,2025-02-11,1
8049,590,148,2025-09-23,2
8050,158,108,2025-11-01,2
8051,718,189,2025-06-25,1
8052,787,150,2025-03-18,4
8053,1855,154,2025-12-06,2
8054,496,200,2025-08-08,4
8055,1899,179,2025-07-29,2
8056,1704,153,2025-06-09,2
8057,873,106,2025-04-10,5
8058,1193,193,2025-09-15,5
8059,1405,134,2025-05-31,4
8060,1638,134,2025-10-02,5
8061,983,193,2025-02-19,3
8062,275,125,2025-09-01,3
8063,1239,137,2025-08-27,3
8064,1460,135,2025-08-24,4
8065,1181,146,2025-12-12,2
8066,69,108,2025-07-19,1
8067,1406,104,2025-08-20,4
8068,1855,132,2025-10-03,2
8069,622,194,2025-11-17,3
8070,1882,132,2025-03-25,1
8071,202,194,2025-06-28,5
8072,989,156,2025-02-17,3
8073,306,107,2025-05-07,3
8074,1659,167,2025-08-16,1
8075,400,200,2025-10-27,3
8076,1108,119,2025-02-10,2
8077,1849,133,2025-09-28,5
8078,1921,171,2026-01-01,2
8079,1287,118,2025-08-14,3
8080,1453,177,2025-09-23,2
8081,1370,119,2025-12-27,2
8082,1173,162,2025-06-03,1
8083,252,178,2025-04-25,3
8084,1177,198,2025-10-27,5
8085,286,121,2025-11-22,4
8086,471,165,2025-04-13,1
8087,1189,148,2025-08-14,4
8088,131,115,2025-08-09,4
8089,109,147,2025-04-23,5
8090,370,101,2025-03-15,2
8091,389,183,2025-05-20,2
8092,1054,188,2025-03-31,2
8093,1284,111,2025-10-14,4
8094,1387,117,2025-10-18,5
8095,798,122,2025-09-09,3
8096,1240,159,2025-11-19,2
8097,1834,111,2025-04-25,2
8098,97,161,2026-01-08,3
8099,961,132,2025-12-25,5
8100,1875,191,2025-06-12,2
8101,1750,149,2026-01-13,3
8102,100,196,2025-11-22,5
8103,1908,116,2025-04-27,1
8104,552,109,2025-09-18,4
8105,239,185,2025-03-17,2
8106,1079,111,2025-07-26,5
8107,1039,170,2025-05-02,4
8108,1310,101,2025-11-07,3
8109,1533,147,2025-11-09,5
8110,1330,171,2025-03-11,5
8111,1396,120,2026-01-13,2
8112,1368,133,2025-09-14,2
8113,706,103,2025-09-16,5
8114,1328,130,2025-12-15,1
8115,875,190,2025-07-25,5
8116,879,159,2025-04-12,1
8117,313,144,2025-08-12,3
8118,477,192,2025-04-22,1
8119,986,141,2026-01-28,5
8120,1538,156,2025-10-02,1
8121,1805,158,2025-04-29,1
8122,1355,169,2025-07-06,3
8123,1320,140,2025-11-30,2
8124,1543,120,2025-06-17,4
8125,759,145,2025-11-17,3
8126,846,128,2025-06-13,4
8127,783,194,2025-03-19,1
8128,728,125,2025-05-31,3
8129,1780,160,2025-02-10,2
8130,1396,196,2025-06-17,5
8131,1148,154,2025-03-29,4
8132,135,125,2025-05-11,5
8133,1654,194,2025-08-06,4
8134,1662,151,2025-06-27,2
8135,1540,190,2026-01-18,4
8136,723,109,2026-01-30,4
8137,236,132,2025-05-12,1
8138,503,106,2025-02-05,2
8139,1223,122,2025-11-17,1
8140,708,113,2025-08-30,5
8141,1132,105,2025-06-28,3
8142,1481,124,2025-09-28,5
8143,1697,137,2025-12-19,1
8144,1475,188,2025-11-13,1
8145,957,109,2025-11-15,1
8146,1110,176,2025-08-20,1
8147,946,114,2025-05-18,2
8148,1974,163,2026-01-11,5
8149,52,152,2025-03-22,4
8150,1025,142,2025-10-09,5
8151,544,175,2025-11-28,1
8152,1174,188,2025-03-20,5
8153,209,174,2025-10-12,1
8154,539,130,2025-10-15,2
8155,1938,110,2025-07-07,2
8156,785,175,2025-12-07,5
8157,1234,112,2025-04-03,5
8158,771,101,2025-04-09,1
8159,478,194,2025-04-20,3
8160,180,107,2025-07-03,1
8161,775,149,2026-01-01,1
8162,343,116,2026-02-01,2
8163,1419,197,2026-01-14,3
8164,830,141,2025-04-12,4
8165,806,134,2025-02-14,3
8166,1472,190,2025-02-10,2
8167,958,159,2025-12-12,3
8168,1364,158,2025-09-16,4
8169,1681,119,2025-09-24,4
8170,1335,163,2025-04-01,4
8171,233,109,2025-09-27,4
8172,803,104,2025-06-23,5
8173,142,187,2025-12-19,5
8174,1660,165,2026-01-08,3
8175,1965,151,2025-06-11,5
8176,1146,166,2025-06-04,2
8177,544,176,2025-03-13,2
8178,1045,196,2025-11-26,2
8179,937,199,2025-04-10,3
8180,297,176,2025-06-18,3
8181,525,160,2025-10-09,5
8182,155,104,2025-06-20,4
8183,153,113,2025-09-27,2
8184,1346,169,2025-12-01,3
8185,288,180,2025-07-14,3
8186,1621,181,2025-08-28,5
8187,1122,131,2025-07-18,3
8188,1561,196,2025-12-12,2
8189,646,159,2025-05-12,4
8190,404,194,2025-07-27,2
8191,34,151,2025-08-14,1
8192,1336,176,2025-08-07,5
8193,1902,116,2025-09-03,1
8194,1145,163,2025-05-03,3
8195,1736,182,2025-06-04,3
8196,616,128,2025-02-18,1
8197,1099,196,2025-04-12,1
8198,1199,150,2025-12-08,3
8199,1481,134,2025-02-20,2
8200,1895,140,2025-03-05,2
8201,224,118,2026-01-26,1
8202,1071,185,2025-05-13,5
8203,884,130,2025-10-16,1
8204,604,174,2025-07-08,4
8205,771,102,2025-12-23,4
8206,1089,125,2025-12-16,2
8207,1954,187,2025-03-15,2
8208,1013,157,2025-12-31,1
8209,1843,131,2025-06-07,5
8210,173,120,2026-01-04,4
8211,1957,198,2025-05-24,5
8212,920,105,2025-06-18,1
8213,1991,151,2025-10-20,1
8214,433,106,2025-05-31,2
8215,859,126,2025-10-13,1
8216,891,180,2025-06-24,3
8217,503,191,2025-04-25,4
8218,1019,162,2025-09-04,3
8219,1091,170,2025-10-11,2
8220,1007,199,2025-03-17,5
8221,472,146,2025-05-20,3
8222,1795,173,2025-12-31,5
8223,205,106,2025-07-18,3
8224,1276,150,2025-08-14,2
8225,1668,121,2025-10-25,1
8226,196,129,2025-02-26,5
8227,1794,143,2026-01-12,2
8228,1769,138,2025-07-01,2
8229,1387,112,2025-04-29,2
8230,1259,117,2025-03-25,1
8231,126,162,2025-05-30,5
8232,1492,150,2025-10-30,4
8233,1094,171,2025-03-28,1
8234,1137,130,2025-12-29,3
8235,453,173,2025-10-13,5
8236,434,185,2025-03-04,5
8237,1077,126,2025-10-21,3
8238,1347,158,2025-11-26,2
8239,335,132,2025-12-08,2
8240,974,191,2025-04-22,4
8241,1437,110,2025-02-10,1
8242,452,128,2025-06-23,5
8243,1257,135,2025-04-05,4
8244,277,126,2025-08-10,3
8245,556,141,2025-12-20,4
8246,1093,102,2025-11-30,3
8247,1945,120,2025-11-13,3
8248,1739,119,2026-01-29,1
8249,776,105,2025-02-19,3
8250,1823,166,2025-11-13,4
8251,106,114,2025-11-01,2
8252,187,119,2025-07-25,3
8253,1497,108,2025-09-06,2
8254,193,139,2025-05-16,4
8255,111,147,2025-10-25,1
8256,1143,116,2025-07-14,3
8257,679,195,2025-08-20,3
8258,363,193,2026-01-13,2
8259,1461,126,2025-10-03,3
8260,1555,159,2025-03-09,4
8261,1070,120,2025-02-20,5
8262,434,174,2025-09-18,3
8263,1687,175,2025-08-21,1
8264,1743,166,2025-05-22,1
8265,1815,174,2025-08-14,2
8266,1869,102,2025-12-09,2
8267,1284,175,2025-09-18,4
8268,1272,114,2025-12-02,5
8269,774,108,2025-03-25,1
8270,1320,136,2025-09-22,2
8271,1011,118,2025-08-26,2
8272,1344,126,2026-01-03,2
8273,378,130,2025-09-21,5
8274,1394,115,2025-02-08,5
8275,276,153,2025-10-06,5
8276,287,166,2025-07-17,5
8277,281,138,2025-02-11,3
8278,1255,166,2025-03-20,1
8279,763,186,2025-08-07,2
8280,1459,181,2025-07-02,3
8281,676,139,2025-12-10,1
8282,1556,126,2025-07-17,5
8283,1855,180,2026-01-31,4
8284,1192,102,2025-06-20,3
8285,648,127,2025-10-05,2
8286,585,145,2025-12-06,1
8287,565,178,2026-01-10,2
8288,37,142,2025-12-23,2
8289,1884,161,2025-05-25,3
8290,850,133,2025-08-24,5
8291,746,110,2025-12-14,1
8292,1101,102,2026-01-08,3
8293,1817,109,2025-06-23,5
8294,1475,137,2025-12-20,4
8295,1700,147,2025-08-17,5
8296,1331,110,2025-09-17,2
8297,394,130,2025-08-05,5
8298,424,119,2025-09-19,3
8299,843,122,2025-10-10,2
8300,672,168,2025-05-17,4
8301,618,138,2025-07-22,1
8302,1247,152,2025-11-15,2
8303,1069,171,2025-06-05,3
8304,1498,164,2025-10-10,2
8305,1506,181,2025-03-27,1
8306,2000,142,2025-11-08,3
8307,92,118,2025-05-07,3
8308,1276,147,2025-12-14,3
8309,662,103,2025-03-18,4
8310,1141,128,2025-02-11,2
8311,1277,181,2025-08-22,1
8312,574,149,2025-02-13,2
8313,369,188,2025-08-19,5
8314,223,185,2025-04-13,4
8315,1099,146,2025-10-12,5
8316,1250,195,2025-09-05,4
8317,1147,174,2026-01-27,3
8318,968,114,2025-12-15,4
8319,1539,140,2025-03-21,3
8320,545,178,2025-06-01,3
8321,1970,141,2025-08-12,4
8322,1308,167,2025-02-28,5
8323,1637,169,2025-10-13,3
8324,1149,184,2025-06-08,3
8325,1925,198,2025-05-04,4
8326,562,142,2025-02-24,5
8327,1782,190,2026-01-09,3
8328,295,158,2025-12-27,3
8329,1078,117,2025-07-20,5
8330,1912,151,2025-09-23,5
8331,1787,188,2025-05-05,2
8332,782,164,2025-04-16,2
8333,1191,172,2025-04-02,1
8334,1918,171,2025-05-28,4
8335,553,196,2025-02-17,1
8336,475,199,2025-10-08,3
8337,483,103,2025-05-13,4
8338,486,121,2025-10-04,2
8339,1161,144,2025-09-24,5
8340,1581,130,2025-08-23,4
8341,688,103,2025-03-02,3
8342,1113,119,2025-06-17,3
8343,957,169,2025-03-14,3
8344,466,181,2025-10-27,4
8345,1132,170,2025-05-29,3
8346,1061,145,2025-10-23,3
8347,467,178,2025-03-16,2
8348,229,131,2025-03-30,2
8349,420,173,2025-08-16,2
8350,1597,171,2025-03-31,1
8351,1325,127,2025-06-12,3
8352,1697,119,2025-10-16,2
8353,1665,101,2025-10-18,3
8354,1323,196,2025-12-06,2
8355,369,177,2025-10-01,3
8356,698,149,2025-04-14,1
8357,1242,113,2025-02-16,4
8358,322,198,2025-03-11,5
8359,1231,170,2025-07-08,5
8360,1204,160,2025-12-14,2
8361,98,122,2025-12-12,5
8362,910,130,2025-05-21,3
8363,960,167,2025-09-13,5
8364,777,167,2025-05-09,4
8365,1530,183,2025-09-27,2
8366,149,182,2025-06-21,5
8367,1204,151,2025-05-15,3
8368,1083,196,2025-07-23,3
8369,880,132,2025-04-24,1
8370,1647,127,2025-04-04,4
8371,182,130,2025-09-27,1
8372,94,121,2025-11-23,1
8373,1357,106,2025-04-29,1
8374,765,122,2025-11-03,1
8375,800,109,2025-12-14,3
8376,1512,153,2025-11-11,4
8377,1375,103,2025-12-24,5
8378,797,160,2025-05-15,3
8379,438,106,2025-02-05,5
8380,806,106,2025-09-07,5
8381,1407,189,2025-02-10,5
8382,591,127,2025-11-15,2
8383,464,146,2025-03-13,1
8384,1028,119,2025-03-26,5
